acousticness,activity,album,artists,danceability,duration_ms,energy,explicit,from_playlist_id,href,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,time_signature,valence
0.829,workout,Cosmic Awareness,Out Of Gravity,0.566,268926.0,0.139,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4piid7tPoN2WkIqAxathMC,4piid7tPoN2WkIqAxathMC,0.937,0.0,0.112,-22.174,0.0,Cosmic Awareness,57,2016-10-01,0.0371,141.963,4.0,0.295
0.942,workout,L.A. Atmosphere,L.A. Atmosphere,0.119,207600.0,0.163,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/7mHTs36ERX5DHulVY03z8f,7mHTs36ERX5DHulVY03z8f,0.849,8.0,0.196,-25.189,0.0,Wayfarers Chapel,35,2017-03-18,0.0566,199.402,4.0,0.234
0.938,workout,N.Y. Atmosphere,N.Y. Atmosphere,0.161,262000.0,0.193,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4RW3rLdFGTmGWRFe5G6epg,4RW3rLdFGTmGWRFe5G6epg,0.959,11.0,0.106,-24.546,0.0,Central Park,46,2018-04-17,0.0436,133.47,3.0,0.132
0.97,workout,Chill Me Out,Deep Divers,0.189,331632.0,0.00977,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1qborK6nItSSVgZkXosT4k,1qborK6nItSSVgZkXosT4k,0.95,8.0,0.121,-30.45,1.0,Oxygen Bar,36,2015-02-16,0.033,71.319,3.0,0.076
0.993,workout,Colourized,Jaque Di Palma,0.609,167344.0,0.0761,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5EhmLz25rdgm13G1C3KQ8J,5EhmLz25rdgm13G1C3KQ8J,0.909,0.0,0.0953,-21.284,1.0,The Young Sabina,48,2016-04-26,0.0624,142.417,4.0,0.306
0.978,workout,L.A. Atmosphere,L.A. Atmosphere,0.221,244000.0,0.176,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4Oq5aPBtJiMu6h85JhMWQD,4Oq5aPBtJiMu6h85JhMWQD,0.975,0.0,0.0871,-23.843,0.0,Hollywood Sky,47,2017-03-18,0.0413,97.489,4.0,0.114
0.928,workout,Eternal Winds,Falling Flowers,0.669,236400.0,0.0711,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1K5AeX3Jz7kcLtLS4QAomn,1K5AeX3Jz7kcLtLS4QAomn,0.938,7.0,0.107,-20.716,0.0,Life Cykles,35,2018-07-03,0.0288,100.0,4.0,0.0446
0.463,workout,Dreaming Of The Horizon,Landscapes Of Joy,0.199,293648.0,0.119,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4ea3AmukxE51LpUlmI1DcC,4ea3AmukxE51LpUlmI1DcC,0.894,0.0,0.237,-21.529,1.0,A Drop In The Ocean,48,2018-07-10,0.0388,110.848,1.0,0.063
0.612,workout,Across The Universe,ST*RMAN,0.511,256207.0,0.13,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4wJJ9N6KPnvawUguqiR52J,4wJJ9N6KPnvawUguqiR52J,0.897,2.0,0.106,-19.028,1.0,Across The Universe - Sleep version,25,2015-10-17,0.0324,130.01,4.0,0.0438
0.944,workout,Dolphin Dreams,Deep Divers,0.369,186207.0,0.174,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/30nFANb7ZagzcrJ0YUVmNG,30nFANb7ZagzcrJ0YUVmNG,0.912,10.0,0.259,-18.425,1.0,Dolphin Diver,53,2018-02-10,0.0315,116.003,4.0,0.0811
0.875,workout,Hong Kong Atmosphere,Hong Kong Atmosphere,0.258,282000.0,0.149,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/6PnaH2MuhcqRxXQe7UNQRX,6PnaH2MuhcqRxXQe7UNQRX,0.937,9.0,0.101,-21.233,1.0,Ocean Park,49,2018-06-08,0.0364,121.624,4.0,0.0384
0.932,workout,Roma Atmosphere,Roma Atmosphere,0.121,224615.0,0.0818,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/04lDOxJeMbYjkTVx9TbJsb,04lDOxJeMbYjkTVx9TbJsb,0.96,3.0,0.091,-25.055,1.0,Terme di Caracalla,52,2018-07-10,0.0433,80.232,4.0,0.0363
0.608,workout,Dreaming,Space Lounge,0.526,206143.0,0.454,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1Y8NBltB7DDkfPqCeTFMUi,1Y8NBltB7DDkfPqCeTFMUi,0.28,4.0,0.113,-11.906,1.0,Dreaming,48,2016-09-22,0.0292,139.988,4.0,0.101
0.942,workout,Barcelona Atmosphere,Barcelona Atmosphere,0.166,208000.0,0.143,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1znpMS5QcPwMIkE3cnb6sL,1znpMS5QcPwMIkE3cnb6sL,0.91,0.0,0.0878,-23.512,0.0,Parc Güell,51,2018-07-10,0.0448,85.977,4.0,0.0342
0.994,workout,Purple Heart,Izumi Tanaka,0.317,209415.0,0.00264,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3SfH7TKetsHZ31Nal70ofO,3SfH7TKetsHZ31Nal70ofO,0.903,3.0,0.146,-27.59,1.0,Rikyu Garden,53,2017-11-06,0.05,142.643,4.0,0.14
0.991,workout,First Flower,Vincente M,0.202,212000.0,0.00402,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2xrzeCo6r8L31gYS0GmmEK,2xrzeCo6r8L31gYS0GmmEK,0.901,8.0,0.275,-28.875,1.0,First Flower,48,2018-06-18,0.0445,74.234,4.0,0.0975
0.515,workout,Bilitis,Luc Serra,0.76,263041.0,0.16,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2oGF6uYbJedBfVFJlbOxaY,2oGF6uYbJedBfVFJlbOxaY,0.868,1.0,0.323,-15.827,1.0,Bilitis,42,2016-01-29,0.0405,120.001,4.0,0.198
0.574,workout,Beautiful Being,Inner Voice,0.38,278049.0,0.312,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/6UmunBFFUoJ4BJ791Uh8jO,6UmunBFFUoJ4BJ791Uh8jO,0.845,6.0,0.0967,-16.063,0.0,Beyond The Mind,52,2018-02-10,0.0314,179.892,4.0,0.0416
0.933,workout,Floating Lights,Floating Lights,0.507,330710.0,0.089,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1leDriZZIWRHVL86WgcbUJ,1leDriZZIWRHVL86WgcbUJ,0.887,0.0,0.0829,-22.759,1.0,Minimal Steps,49,2015-11-06,0.0296,98.031,4.0,0.0509
0.991,workout,My Promise,Enzo,0.33,224000.0,0.00379,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5P8ysr5kiAe0KFWoFDCdQH,5P8ysr5kiAe0KFWoFDCdQH,0.882,6.0,0.0987,-26.367,1.0,Yearning,50,2018-06-26,0.073,62.078,5.0,0.128
0.968,workout,Time For Reflection,Izumi Tanaka,0.304,184922.0,0.0672,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/7LapFtC9oexxVwF0Oyg5hm,7LapFtC9oexxVwF0Oyg5hm,0.922,3.0,0.106,-20.575,1.0,Leaf In The Wind,50,2016-06-12,0.0541,66.137,4.0,0.0347
0.00282,workout,Dreaming Of The Horizon,Landscapes Of Joy,0.197,177462.0,0.278,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/69K9acndzo6nVMHyCe8kC7,69K9acndzo6nVMHyCe8kC7,0.938,2.0,0.0999,-18.64,1.0,Hypnotize,50,2018-07-10,0.052,73.71,1.0,0.0338
0.991,workout,First Flower,Vincente M,0.337,202000.0,0.00922,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/7n9GNIshLB6CEUiy8zj7oK,7n9GNIshLB6CEUiy8zj7oK,0.962,10.0,0.0907,-25.784,1.0,Midsummer,50,2018-06-18,0.0424,69.095,3.0,0.0393
0.99,workout,First Flower,Vincente M,0.258,222000.0,0.00379,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/6k1DasduiT5LjawgYPg3pF,6k1DasduiT5LjawgYPg3pF,0.949,7.0,0.0853,-29.298,1.0,Calmative,53,2018-06-18,0.0531,77.828,1.0,0.0812
0.949,workout,Paris Atmosphere,Paris Atmosphere,0.172,235500.0,0.103,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/40lIS5y4IvPlF4UPy2yJwR,40lIS5y4IvPlF4UPy2yJwR,0.967,0.0,0.0868,-21.672,1.0,Paris Romance,50,2018-07-10,0.0408,115.834,5.0,0.0417
0.995,workout,Last Bus Home,Enzo,0.287,246500.0,0.0104,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/403UeCOjakaDLU8e23YeNa,403UeCOjakaDLU8e23YeNa,0.909,5.0,0.0968,-30.226,0.0,Misty Wind,47,2016-08-17,0.0455,136.689,4.0,0.0856
0.61,workout,Iceskating / To India,Uprising Spirit,0.335,220213.0,0.224,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2XRfgfUBstUQGzh27fwTAw,2XRfgfUBstUQGzh27fwTAw,0.955,3.0,0.103,-15.825,1.0,To India,47,2017-11-30,0.035,94.017,3.0,0.0937
0.436,workout,Dreamer Lounge,Estelle Blanca,0.236,222069.0,0.22,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0djoygyoZQgdHLrHuNrvfP,0djoygyoZQgdHLrHuNrvfP,0.785,6.0,0.0998,-13.377,0.0,The Light,52,2016-04-27,0.0293,142.299,3.0,0.0734
0.643,workout,Sorry,Anthony Hathaway,0.593,228000.0,0.37,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0oo4i61kesCDYpPbrMo6Xn,0oo4i61kesCDYpPbrMo6Xn,0.873,11.0,0.0805,-16.48,1.0,Sorry - Spa Version,38,2016-04-11,0.0412,79.992,4.0,0.512
0.602,workout,Springflower,NkisOk,0.48,256552.0,0.407,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5VoHgAU6WTY4HOe951OpYl,5VoHgAU6WTY4HOe951OpYl,0.982,0.0,0.0956,-11.687,1.0,Slowing Down Magic,34,2016-05-18,0.0267,139.99,4.0,0.112
0.677,workout,Life,Ears Of Light,0.541,236167.0,0.294,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/26v56OpEbK9IpXwjXmv7FA,26v56OpEbK9IpXwjXmv7FA,0.92,9.0,0.329,-14.865,0.0,Life - Dream Version,46,2016-01-02,0.0332,120.035,3.0,0.486
0.988,workout,Far & Away,Enzo,0.394,169889.0,0.00305,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5Xz0xoK6h0DY3hkLLJdfbp,5Xz0xoK6h0DY3hkLLJdfbp,0.945,11.0,0.0934,-29.896,1.0,Mothers Day,47,2017-11-06,0.0574,72.621,4.0,0.114
0.951,workout,Paris Atmosphere,Paris Atmosphere,0.196,174000.0,0.0443,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/21TG8QkajgXY6rWjIK5dFO,21TG8QkajgXY6rWjIK5dFO,0.915,2.0,0.134,-24.841,1.0,St Germain 54,53,2018-07-10,0.0415,89.772,4.0,0.0395
0.983,workout,Musicbox,Amy Yeager,0.681,148098.0,0.0808,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0pmeTXglx0EPPjp9deog17,0pmeTXglx0EPPjp9deog17,0.957,7.0,0.115,-18.979,1.0,Musicbox,62,2016-12-18,0.0653,79.998,4.0,0.51
0.994,workout,My Promise,Enzo,0.385,202250.0,0.00344,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0uQp5uVoeiERuDd9ld0eqw,0uQp5uVoeiERuDd9ld0eqw,0.907,8.0,0.126,-30.529,1.0,Peaceful Steps,50,2018-06-26,0.0576,67.665,3.0,0.0466
0.963,workout,Floating Lights,Floating Lights,0.594,328193.0,0.0331,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5nGUQM7GL3OgpCYCY7TkUv,5nGUQM7GL3OgpCYCY7TkUv,0.931,5.0,0.0866,-23.656,0.0,Through The Summer Fields,47,2015-11-06,0.0331,99.998,4.0,0.0602
0.923,workout,Dreaming Of The Horizon,Landscapes Of Joy,0.193,214580.0,0.0325,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0BnOGTQYYZYEXsgA1ryRYT,0BnOGTQYYZYEXsgA1ryRYT,0.903,7.0,0.102,-20.486,1.0,Horizon,53,2018-07-10,0.0453,70.207,3.0,0.0457
0.808,workout,Enter,Milo Heart,0.146,230000.0,0.126,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3zmaWVi1TqIsXLSIPHgtSe,3zmaWVi1TqIsXLSIPHgtSe,0.949,2.0,0.327,-22.702,1.0,Enter,47,2018-03-26,0.04,51.607,4.0,0.0356
0.941,workout,Roma Atmosphere,Roma Atmosphere,0.199,221538.0,0.124,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5N69GHuuvue74rYozPlBJ2,5N69GHuuvue74rYozPlBJ2,0.97,7.0,0.0941,-22.35,1.0,Villa Borghese,49,2018-07-10,0.0383,78.451,4.0,0.0364
0.715,workout,Blank Space,"Safari, Bruno",0.379,261559.0,0.0836,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1HNdw6CPdClwclR95AaHCh,1HNdw6CPdClwclR95AaHCh,0.811,11.0,0.0831,-22.86,1.0,Blank Space - Focus Version,34,2015-05-24,0.0273,89.986,4.0,0.0371
0.951,workout,Paris Atmosphere,Paris Atmosphere,0.161,234667.0,0.122,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3jg4Z0yPJsVx5M3BOYkBS0,3jg4Z0yPJsVx5M3BOYkBS0,0.978,10.0,0.0916,-22.329,1.0,Fragments Café,50,2018-07-10,0.0367,86.119,4.0,0.0351
0.994,workout,Mystic River,Enzo,0.272,152340.0,0.00266,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/60AboAcbwdyNQGmGSNRjcj,60AboAcbwdyNQGmGSNRjcj,0.866,8.0,0.103,-31.238,1.0,Forgotten,34,2015-05-03,0.0424,72.151,4.0,0.0573
0.988,workout,L.A. Atmosphere,L.A. Atmosphere,0.0812,232000.0,0.0414,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0QVBZQhbTjOXjlSUzUoJKq,0QVBZQhbTjOXjlSUzUoJKq,0.968,5.0,0.112,-25.451,1.0,Sandstone Peak,37,2017-03-18,0.0417,77.636,3.0,0.0847
0.935,workout,The Amazing Spider-Man,James Horner,0.0833,154840.0,0.00524,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1kLeO0H9TdEewIZdr7Zi2i,1kLeO0H9TdEewIZdr7Zi2i,0.91,7.0,0.0818,-36.281,1.0,Rooftop Kiss,56,2012-06-27,0.0457,70.329,4.0,0.0361
0.86,workout,N.Y. Atmosphere,N.Y. Atmosphere,0.101,200633.0,0.221,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/7wWAcQnMR6So9G1bPq3AAC,7wWAcQnMR6So9G1bPq3AAC,0.927,9.0,0.0841,-24.595,0.0,Bookstore cafe,47,2018-04-17,0.0571,208.969,4.0,0.25
0.992,workout,Far & Away,Enzo,0.334,211780.0,0.00847,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0ixQwOnEMg8e2W2xb921CW,0ixQwOnEMg8e2W2xb921CW,0.831,8.0,0.203,-27.883,1.0,Sunrise,50,2017-11-06,0.044,65.779,5.0,0.0709
0.995,workout,Purple Heart,Izumi Tanaka,0.38,176891.0,0.00205,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0u7VINHeX5kART4lQOihpI,0u7VINHeX5kART4lQOihpI,0.914,7.0,0.112,-31.905,1.0,Once I Loved,49,2017-11-06,0.0492,66.528,4.0,0.162
0.788,workout,Je Suis Neptune,Deep Divers,0.644,257093.0,0.038,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5JDpprHM2zRg7bYDzGUKOr,5JDpprHM2zRg7bYDzGUKOr,0.948,6.0,0.111,-24.141,0.0,Abyss,31,2016-02-02,0.0416,100.014,4.0,0.116
0.981,workout,Chasing Cloud Nine,LUCHS,0.0722,162407.0,0.0619,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/10Fb5CydCmYW3lqQGjNb04,10Fb5CydCmYW3lqQGjNb04,0.968,5.0,0.373,-27.257,1.0,Chasing Cloud Nine,66,2016-06-17,0.0421,75.183,3.0,0.0722
0.991,workout,La Mancha 34,Salvador Vega,0.222,210000.0,0.0132,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0wcO44QmAQWAXaCRbyWJzG,0wcO44QmAQWAXaCRbyWJzG,0.938,5.0,0.158,-25.234,0.0,Salamanca,32,2018-04-17,0.0498,73.458,3.0,0.0566
0.894,workout,I Miss You,Pablo Monte,0.322,236893.0,0.155,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/6FFAdW8aamHXXHcl7dmiUt,6FFAdW8aamHXXHcl7dmiUt,0.906,0.0,0.107,-18.919,1.0,I Miss You,50,2017-01-19,0.0333,123.783,4.0,0.0815
0.943,workout,i'll wait,Oats,0.127,290864.0,0.0175,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/31iuZioQE8Ujyqy5Dt86cK,31iuZioQE8Ujyqy5Dt86cK,0.913,9.0,0.11,-28.078,0.0,i'll wait - Ambient version,49,2018-03-15,0.0364,73.207,3.0,0.0702
0.808,workout,Locked Away,Hamilton,0.631,202853.0,0.361,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2lYPiiDiJytrO7QHb5yO0b,2lYPiiDiJytrO7QHb5yO0b,0.853,11.0,0.104,-15.713,1.0,Locked Away - Sleep Version,39,2016-04-26,0.0327,163.979,4.0,0.25
0.931,workout,Late Night Lovers (Best Of 2014-2016),Gary Stand,0.535,231933.0,0.166,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2E9L2pqUerLhlxxe8P5z8m,2E9L2pqUerLhlxxe8P5z8m,0.9,0.0,0.103,-15.357,1.0,American Beauty,34,2016-02-07,0.0353,112.758,3.0,0.0417
0.984,workout,Wish I Could Fly,Ears Of Light,0.341,255974.0,0.0179,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2g1PIqQoblo8xIzRYrJ9pg,2g1PIqQoblo8xIzRYrJ9pg,0.915,7.0,0.0967,-26.399,1.0,Wish I Could Fly - Ambient Mix,49,2016-04-07,0.0379,76.98,4.0,0.0871
0.753,workout,Je Suis Neptune,Deep Divers,0.744,207314.0,0.181,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/571BrUMv3Yl9ba8NysYohb,571BrUMv3Yl9ba8NysYohb,0.761,6.0,0.0695,-19.816,1.0,Salt Water,43,2016-02-02,0.0537,140.041,4.0,0.199
0.485,workout,Nocturne No 20 (Chill with me mix),The Upstairs,0.567,270345.0,0.256,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2cGPrSLattyj0N1FToPcmz,2cGPrSLattyj0N1FToPcmz,0.837,2.0,0.201,-15.748,1.0,Nocturne No 20 - Chill With Me Mix,42,2016-02-27,0.034,101.021,4.0,0.0416
0.993,workout,Mystic River,Enzo,0.357,356000.0,0.00844,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/5p2GUMQzGxv7u42z4uiNdD,5p2GUMQzGxv7u42z4uiNdD,0.907,2.0,0.107,-27.043,0.0,Magic Moon,33,2015-05-03,0.0474,68.228,4.0,0.0449
0.921,workout,Hong Kong Atmosphere,Hong Kong Atmosphere,0.209,270000.0,0.181,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3yMlCr3Hqa940RLXT0QiJG,3yMlCr3Hqa940RLXT0QiJG,0.971,10.0,0.134,-19.989,0.0,Lantau Island,47,2018-06-08,0.0385,76.244,4.0,0.0333
0.952,workout,Morning,Uniq,0.594,201951.0,0.153,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0nn0W0kKftbGhXXYUoQogt,0nn0W0kKftbGhXXYUoQogt,0.94,7.0,0.11,-17.814,1.0,New Start,49,2015-01-22,0.0419,163.973,4.0,0.295
0.578,workout,Sofia's Choice,Sofia's Choice,0.485,218100.0,0.498,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1HBjb4LogxDd4bQfK7rVpQ,1HBjb4LogxDd4bQfK7rVpQ,0.415,7.0,0.126,-5.095,1.0,Song For Vince,42,2015-02-28,0.0426,165.884,4.0,0.157
0.937,workout,"So Far Away, But Still At Home",Soul Secret,0.273,297216.0,0.0937,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/03pNADmVS4hTMfr4eUrui0,03pNADmVS4hTMfr4eUrui0,0.877,0.0,0.571,-18.299,1.0,Tranquility,49,2016-01-29,0.0295,101.122,4.0,0.0674
0.994,workout,Endless,Enzo,0.304,255500.0,0.00163,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3BUiTyv4rgWL1GfVoBPwNH,3BUiTyv4rgWL1GfVoBPwNH,0.903,6.0,0.14,-31.921,1.0,Castaway,49,2016-01-02,0.0444,68.815,3.0,0.0569
0.899,workout,Oxygene (Part IV),ST*RMAN,0.684,309429.0,0.231,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2nSZUB39Wj9iwvFD9kqqqV,2nSZUB39Wj9iwvFD9kqqqV,0.935,7.0,0.114,-21.574,0.0,Oxygene - Spa Version,50,2018-06-09,0.0391,140.017,4.0,0.0492
0.731,workout,Cavatina,Echoteque,0.192,198540.0,0.242,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2LGL5Xr3PQuFxDcjZgdM8r,2LGL5Xr3PQuFxDcjZgdM8r,0.911,4.0,0.0999,-16.254,1.0,Cavatina - Ambient Mix,44,2015-03-09,0.032,157.711,3.0,0.0395
0.679,workout,Sunday Relax,Mr. Steem,0.659,249300.0,0.399,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0slCVUsPF4qTT1X0W3YiZF,0slCVUsPF4qTT1X0W3YiZF,0.816,7.0,0.341,-15.295,0.0,Calmness In The Rain,52,2014-09-25,0.0288,129.996,4.0,0.159
0.963,workout,Pendulum,Floating Lights,0.25,284765.0,0.0718,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4WhIolA8dRtYykr9WlrVTP,4WhIolA8dRtYykr9WlrVTP,0.911,2.0,0.107,-22.882,1.0,Pendulum,43,2016-01-02,0.0366,79.095,4.0,0.0321
0.525,workout,Springflower,NkisOk,0.508,228966.0,0.514,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/4Lc8vTUzHmT8umKMXLiIOT,4Lc8vTUzHmT8umKMXLiIOT,0.881,9.0,0.0961,-11.14,0.0,Springflower,51,2016-05-18,0.0296,139.993,4.0,0.263
0.895,workout,Attendez Moi,Tommi Cuore,0.66,217895.0,0.234,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/08CvXZ8iDzT49xjkSQCFku,08CvXZ8iDzT49xjkSQCFku,0.785,0.0,0.122,-18.122,1.0,Moment Magique,41,2017-01-19,0.0434,151.934,4.0,0.388
0.827,workout,Maricas River,Tommi Cuore,0.693,193103.0,0.21,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0RtZf5T9Rn6HGjDx0QHmhj,0RtZf5T9Rn6HGjDx0QHmhj,0.912,4.0,0.261,-18.923,0.0,Open Fields,48,2016-04-13,0.033,87.007,4.0,0.246
0.989,workout,La Mancha 34,Salvador Vega,0.313,239218.0,0.00575,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3UKGKc79M4QsiEpHP9HW82,3UKGKc79M4QsiEpHP9HW82,0.793,0.0,0.127,-27.054,0.0,La Mancha 34,30,2018-04-17,0.0471,74.36,3.0,0.0601
0.886,workout,Morning,Hologram,0.17,396600.0,0.135,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1UIC2el78JSQgiylOe0u8F,1UIC2el78JSQgiylOe0u8F,0.958,3.0,0.956,-20.122,1.0,Wake Up At 07.00 pm,51,2015-01-22,0.0417,134.033,4.0,0.0372
0.813,workout,Ballade Pour Adeline,Luc Serra,0.56,360000.0,0.104,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0jnqn1rA2CiRv3Bdzov69p,0jnqn1rA2CiRv3Bdzov69p,0.869,0.0,0.0714,-23.131,1.0,Ballade Pour Adeline,44,2015-05-02,0.0315,119.951,4.0,0.039
0.953,workout,Drifting Clouds,Out Of Gravity,0.489,259870.0,0.114,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/1GywB0MQ65lJc1wBugaPqY,1GywB0MQ65lJc1wBugaPqY,0.87,10.0,0.0921,-22.056,0.0,Desert Winds,43,2016-02-14,0.0331,124.022,4.0,0.0927
0.676,workout,Enter,Milo Heart,0.165,214946.0,0.0841,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/7fqVkGIea2Kb58i2Oajz3Z,7fqVkGIea2Kb58i2Oajz3Z,0.812,2.0,0.341,-19.562,1.0,Exit,45,2018-03-26,0.0453,90.434,4.0,0.0375
0.962,workout,Café del Mar Music - 2 Decades (1994 - 2014),Café del Mar,0.375,274653.0,0.287,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/0XhCgM2T7eXjUDqKU36hjD,0XhCgM2T7eXjUDqKU36hjD,0.892,7.0,0.102,-12.604,1.0,Gymnopedie,38,2013-12-20,0.0304,88.391,3.0,0.229
0.994,workout,Simple Beauty,Martin Fox,0.538,94206.0,0.0148,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/3a6enSby0Rw9mrRPKDvqEL,3a6enSby0Rw9mrRPKDvqEL,0.929,0.0,0.102,-21.967,1.0,Simple Beauty,56,2016-12-17,0.0856,70.826,3.0,0.328
0.907,workout,TAO Lounge,Tao Lounge,0.2,282727.0,0.106,False,37i9dQZF1DWUI1rlvkdQnb,https://api.spotify.com/v1/tracks/2Z5MMBwzLsKQdiqkyv8ovK,2Z5MMBwzLsKQdiqkyv8ovK,0.933,4.0,0.1,-20.076,0.0,Balance,51,2015-08-29,0.0345,66.751,4.0,0.0371
